Date,AAPL,ACN,AIG,AMD,BAC,BK,BLK,C,CAT,CMCSA,CME,COP,CSCO,CVX,DAL,EBAY,FCX,FDX,GS,HD,IBM,ICE,INTC,IT,JNJ,LMT,MA,MCD,MS,MSCI,MSFT,NDAQ,NFLX,NKE,ORCL,PEP,PFE,QCOM,SBUX,STT,TGT,UPS,V,VZ,WBA,XOM
2018-07-08,191.330002,168.08999599999999,54.240002000000004,16.27,28.549999,53.029999,507.089996,67.0,140.75,34.700001,166.91000400000001,72.0,41.779999,124.040001,50.77,37.610001000000004,16.799999,233.75,226.41000400000001,198.690002,145.899994,74.699997,52.220001,139.96000700000002,125.93,318.369995,205.91000400000001,158.509995,48.080002,169.580002,105.43,93.110001,395.799988,77.379997,48.630001,112.690002,37.529999,58.389998999999996,51.619999,92.440002,77.720001,108.970001,139.419998,51.41,65.16999799999999,83.309998
2018-07-15,191.440002,166.520004,53.32,16.5,30.129998999999998,52.459998999999996,502.77999900000003,69.220001,136.820007,34.299999,169.0,70.010002,42.009997999999996,122.269997,51.990002000000004,34.200001,15.75,234.92999300000002,231.690002,202.449997,146.350006,75.809998,51.91,138.83999599999999,125.849998,322.549988,206.71000700000002,157.970001,50.27,170.979996,106.269997,95.0,361.049988,76.959999,48.52,116.010002,37.330002,58.610001000000004,50.91,85.870003,77.760002,112.07,140.990005,50.619999,64.980003,81.400002
2018-07-22,190.979996,162.020004,54.360001000000004,18.940001000000002,31.059998999999998,53.41,502.920013,71.690002,142.559998,35.080002,165.490005,71.449997,42.57,125.970001,54.459998999999996,33.810001,15.99,240.83999599999999,237.63999900000002,197.139999,145.149994,76.300003,47.68,136.300003,131.550003,324.089996,202.940002,157.479996,51.049999,171.570007,107.68,95.68,355.209991,76.889999,48.630001,114.279999,38.41,62.689999,52.150002,87.0,80.129997,118.660004,140.71000700000002,52.009997999999996,68.639999,81.91999799999999
2018-07-29,207.990005,160.369995,53.650002,18.49,31.51,52.77,482.39999400000005,72.389999,138.509995,35.41,161.630005,71.290001,42.830002,124.050003,54.259997999999996,33.66,15.71,243.32000699999998,234.08999599999999,195.639999,147.699997,72.809998,49.630001,138.199997,131.949997,320.549988,201.199997,156.21000700000002,49.91,166.820007,108.040001,91.489998,343.089996,78.739998,48.470001,116.300003,40.540001000000004,65.400002,52.23,86.879997,81.449997,119.150002,139.820007,52.27,67.220001,80.199997
2018-08-05,207.529999,160.679993,52.220001,19.059998999999998,31.190001000000002,51.02,478.950012,70.260002,135.919998,35.080002,163.919998,71.940002,43.779999,123.339996,54.709998999999996,34.09,15.11,241.75999500000003,229.61000099999998,196.300003,144.479996,73.269997,48.849998,140.320007,130.75,313.119995,202.649994,158.679993,48.389998999999996,173.130005,109.0,92.120003,345.869995,80.730003,48.32,112.870003,40.93,64.82,51.509997999999996,83.989998,82.709999,119.269997,139.729996,52.470001,66.489998,79.41999799999999
2018-08-12,217.580002,164.889999,52.580002,19.77,30.74,51.689999,474.14999400000005,69.66999799999999,139.33999599999999,35.599998,169.380005,69.769997,45.869999,117.800003,55.650002,34.009997999999996,13.97,246.940002,233.38000499999998,195.559998,146.059998,74.050003,47.099998,143.119995,134.470001,325.230011,203.21000700000002,161.149994,48.369999,173.279999,107.58000200000001,93.040001,316.77999900000003,79.75,48.360001000000004,114.959999,42.09,66.059998,53.560001,84.959999,83.040001,121.800003,141.330002,54.790001000000004,69.989998,78.260002
2018-08-19,216.16000400000001,165.880005,53.310001,23.98,30.889999,52.560001,477.51000999999997,70.66999799999999,138.21000700000002,36.5,169.320007,72.610001,46.32,119.010002,57.18,34.529999,14.47,245.020004,235.11000099999998,201.300003,146.03999299999998,73.190002,47.66,145.369995,135.949997,321.290009,209.399994,159.380005,48.139998999999996,174.020004,108.400002,94.730003,358.820007,82.449997,49.259997999999996,112.150002,42.400002,67.150002,52.75,86.120003,87.309998,122.739998,144.199997,54.779999,69.209999,79.620003
2018-08-26,227.63000499999998,169.070007,53.169998,25.17,30.93,52.150002,479.05999800000006,71.239998,138.850006,36.990002000000004,174.729996,73.43,47.77,118.459999,58.48,34.610001000000004,14.05,243.94999700000002,237.809998,200.770004,146.479996,76.230003,48.43,149.759995,134.690002,320.410004,215.559998,162.229996,48.830002,180.259995,112.33000200000001,95.440002,367.679993,82.199997,48.580002,112.010002,41.52,68.709999,53.450001,86.910004,87.5,122.879997,146.889999,54.369999,68.559998,80.16999799999999
2018-09-02,221.30000299999998,169.070007,53.669998,27.379998999999998,30.860001,52.18,471.44000199999994,69.639999,141.320007,36.169998,173.779999,70.220001,47.049999,114.599998,56.860001000000004,33.990002000000004,13.18,245.97000099999997,233.91000400000001,206.229996,145.449997,77.839996,46.450001,152.389999,137.320007,328.52999900000003,211.08999599999999,163.899994,48.220001,179.179993,108.209999,93.150002,348.679993,80.300003,47.810001,112.739998,42.200001,70.379997,54.860001000000004,86.379997,88.739998,122.989998,143.199997,54.0,68.190002,81.83000200000001
2018-09-09,223.83999599999999,171.639999,53.25,32.720001,30.370001000000002,51.650002,476.05999800000006,70.540001,144.899994,36.959998999999996,173.149994,73.5,47.400002,117.379997,57.93,34.099998,13.69,255.440002,229.24000499999997,209.070007,148.330002,77.970001,45.540001000000004,156.220001,139.490005,335.799988,217.960007,160.83999599999999,48.189999,182.179993,113.370003,90.730003,364.559998,83.489998,49.25,114.57,42.959998999999996,75.089996,54.75,87.290001,87.940002,120.389999,147.83999599999999,54.549999,70.279999,82.91999799999999
2018-09-16,217.66000400000001,174.190002,54.669998,31.02,31.030001000000002,53.389998999999996,487.60998499999994,74.150002,156.380005,37.900002,175.119995,76.279999,48.560001,121.129997,59.610001000000004,34.040001000000004,14.61,247.32000699999998,235.33999599999999,212.38999900000002,151.350006,77.82,46.66,158.449997,142.880005,337.660004,221.899994,165.300003,49.41,176.28999299999998,114.260002,90.550003,361.190002,85.550003,51.099998,114.910004,44.060001,73.699997,57.450001,88.769997,87.309998,118.489998,150.050003,54.419998,73.0,85.16999799999999
2018-09-23,225.74000499999997,170.199997,53.240002000000004,30.889999,29.459999,50.990002000000004,471.329987,71.739998,152.490005,35.41,170.21000700000002,77.400002,48.650002,122.279999,57.830002,33.02,13.92,240.789993,224.24000499999997,207.149994,151.21000700000002,74.889999,47.290001000000004,158.5,138.169998,345.959991,222.61000099999998,167.28999299999998,46.57,177.41000400000001,114.370003,85.800003,374.130005,84.720001,51.560001,111.800003,44.07,72.029999,56.84,83.779999,88.209999,116.75,150.08999599999999,53.389998999999996,72.900002,85.019997
2018-09-30,224.289993,171.229996,53.599998,27.35,30.23,52.59,470.85998499999994,72.41999799999999,153.309998,34.560001,181.690002,78.389999,48.130001,125.33000200000001,52.700001,32.240002000000004,13.27,236.059998,225.710007,196.380005,149.029999,76.019997,47.029999,154.740005,139.100006,347.209991,213.25999500000003,166.570007,46.75,170.570007,112.129997,85.529999,351.350006,80.120003,49.349998,106.489998,44.91,71.209999,55.759997999999996,86.370003,84.519997,117.239998,145.360001,54.939999,72.510002,85.339996
2018-10-07,222.11000099999998,159.440002,49.77,26.34,28.459999,49.099998,427.700012,69.839996,142.070007,34.619999,176.5,73.83000200000001,45.709998999999996,117.769997,52.049999,31.719998999999998,12.74,221.0,213.86999500000002,192.470001,140.850006,73.300003,44.880001,148.78999299999998,133.869995,327.619995,204.220001,163.820007,43.43,154.03999299999998,109.57,80.019997,339.559998,75.910004,47.380001,105.279999,43.779999,64.290001,56.450001,81.459999,84.610001,115.639999,140.059998,53.73,73.5,81.379997
2018-10-14,219.309998,158.279999,47.200001,23.66,28.32,47.400002,401.649994,68.860001,131.320007,35.98,182.649994,72.489998,45.34,118.139999,53.389998999999996,28.75,12.02,219.80000299999998,226.960007,179.850006,129.100006,74.290001,44.0,146.240005,139.050003,328.140015,203.059998,167.490005,46.419998,153.860001,108.660004,80.720001,332.670013,74.209999,47.59,110.290001,44.5,65.360001,58.66,72.900002,82.019997,116.489998,140.080002,54.900002,77.349998,81.970001
2018-10-21,216.30000299999998,154.449997,40.919998,17.629998999999998,26.389999,45.470001,386.929993,64.209999,115.050003,35.240002000000004,178.639999,68.480003,44.25,111.529999,53.279999,27.34,11.5,210.52999900000003,212.36000099999998,172.229996,124.790001,73.739998,45.689999,142.639999,136.970001,305.049988,197.490005,173.33999599999999,43.970001,142.759995,106.959999,83.510002,299.829987,72.07,47.32,110.449997,42.599998,62.48,58.07,66.389999,81.940002,105.309998,137.740005,55.509997999999996,76.230003,77.529999
2018-10-28,207.479996,157.389999,43.279999,20.23,27.889999,47.209998999999996,409.76001,65.91999799999999,125.790001,37.66,183.860001,67.839996,45.48,114.730003,56.119999,29.870001000000002,12.24,221.66000400000001,229.690002,179.929993,115.66999799999999,76.910004,47.110001000000004,142.029999,140.679993,299.27999900000003,197.720001,176.75,45.950001,144.110001,106.160004,87.0,309.100006,76.58000200000001,48.830002,111.16999799999999,42.93,63.330002,64.32,69.980003,84.410004,105.989998,139.779999,56.630001,79.300003,81.949997
2018-11-04,204.470001,165.149994,43.82,21.030001000000002,28.52,48.5,413.950012,65.760002,126.910004,38.34,189.740005,66.730003,47.110001000000004,119.510002,56.650002,29.629998999999998,11.35,224.399994,222.649994,185.990005,123.540001,79.08000200000001,48.110001000000004,147.639999,145.33999599999999,313.119995,205.619995,185.940002,45.73,149.78999299999998,109.57,90.400002,303.47000099999997,76.360001,50.610001000000004,117.480003,44.279999,56.720001,68.599998,72.25,86.940002,109.510002,143.929993,58.459998999999996,82.389999,80.870003
2018-11-11,193.529999,165.0,42.939999,20.66,27.75,49.389998999999996,411.0,64.949997,129.96000700000002,38.59,195.610001,66.120003,46.349998,119.059998,55.900002,28.120001000000002,11.96,226.690002,202.119995,177.020004,121.57,81.220001,48.830002,147.149994,145.990005,301.23999,199.03999299999998,187.58999599999999,44.130001,153.28999299999998,108.290001,88.739998,286.209991,74.739998,51.169998,118.349998,43.509997999999996,55.880001,68.160004,71.650002,79.68,110.089996,140.179993,60.209998999999996,82.519997,78.959999
2018-11-18,172.28999299999998,156.929993,43.369999,19.379998999999998,26.969998999999998,49.860001000000004,406.609985,61.75,122.32,37.389998999999996,189.309998,63.799999,44.540001000000004,113.599998,57.16,28.440001000000002,10.77,223.399994,189.100006,168.850006,117.190002,78.91999799999999,46.540001000000004,146.130005,142.229996,295.380005,182.600006,181.929993,43.080002,149.830002,103.07,87.860001,258.820007,71.489998,48.700001,115.410004,43.139998999999996,55.25,65.699997,71.889999,67.349998,108.690002,132.869995,58.639998999999996,80.809998,75.489998
2018-11-25,178.580002,164.520004,43.25,21.299999,28.4,51.310001,428.01000999999997,64.790001,135.669998,39.009997999999996,190.080002,66.18,47.869999,118.940002,60.709998999999996,29.85,11.94,229.0,190.690002,180.320007,124.269997,81.720001,49.310001,153.190002,146.899994,300.429993,201.070007,188.509995,44.389998999999996,157.08999599999999,110.889999,91.32,286.130005,75.120003,48.759997999999996,121.940002,46.23,58.259997999999996,66.720001,73.019997,70.959999,115.290001,141.71000700000002,60.299999,84.66999799999999,79.5
2018-12-02,168.490005,157.449997,37.900002,19.459999,25.43,47.709998999999996,393.100006,58.349998,123.550003,37.41,187.110001,65.910004,46.439999,115.489998,56.07,29.059998999999998,10.92,201.389999,179.669998,172.78999299999998,119.339996,78.550003,46.240002000000004,143.899994,145.429993,285.399994,196.5,182.96000700000002,41.32,149.75,104.82,87.360001,265.140015,73.339996,46.0,115.82,43.919998,55.990002000000004,65.470001,65.040001,67.809998,105.32,137.110001,57.68,81.190002,77.639999
2018-12-09,165.479996,155.529999,37.490002000000004,19.9,24.48,48.669998,382.299988,55.02,126.769997,36.34,187.639999,64.550003,45.82,113.83000200000001,53.509997999999996,28.91,10.57,184.110001,172.770004,172.28999299999998,119.900002,77.099998,47.860001000000004,139.130005,133.0,287.700012,195.330002,183.28999299999998,39.639998999999996,150.449997,106.029999,86.540001,266.839996,72.529999,46.599998,113.949997,43.799999,57.619999,65.339996,63.529999,67.16999799999999,98.660004,135.08999599999999,57.080002,78.739998,75.58000200000001
2018-12-16,150.729996,137.199997,37.400002,16.93,23.370001000000002,44.639998999999996,369.160004,50.240002000000004,120.07,33.75,182.649994,59.799999,41.849998,104.209999,49.450001,26.58,10.05,158.0,160.050003,160.479996,110.940002,72.82,44.84,126.459999,128.08999599999999,256.549988,175.190002,174.149994,37.68,137.28999299999998,98.230003,79.510002,246.38999900000002,72.370003,44.0,109.41999799999999,41.93,54.849998,61.389998999999996,60.169998,61.130001,93.5,124.260002,54.919998,67.260002,68.120003
2018-12-23,156.229996,139.820007,38.619999,17.82,24.389999,46.650002,388.230011,51.830002,125.610001,34.349998,186.110001,61.669998,42.77,108.650002,50.18,28.24,10.47,158.979996,163.029999,170.220001,113.029999,74.449997,46.75,125.709999,127.269997,261.26001,186.16000400000001,175.559998,39.369999,145.399994,100.389999,80.529999,256.079987,73.339996,44.82,110.360001,42.959998999999996,56.810001,63.389998999999996,63.48,64.959999,96.529999,130.940002,55.27,68.050003,68.16999799999999
2018-12-30,148.259995,141.070007,40.18,19.0,25.58,47.91,391.820007,55.130001,128.149994,35.810001,184.679993,63.75,42.919998,110.82,47.790001000000004,28.969998999999998,10.82,164.429993,175.050003,173.619995,117.32,75.66999799999999,47.220001,126.360001,127.83000200000001,265.040009,189.759995,178.279999,41.299999,146.600006,101.93,81.949997,297.570007,74.650002,46.709998999999996,110.480003,43.0,56.599998,63.57,64.190002,66.43,97.739998,133.649994,56.360001000000004,69.57,71.150002
2019-01-06,152.28999299999998,146.229996,41.66,20.27,26.030001000000002,48.080002,397.910004,56.689999,132.100006,35.630001,180.550003,66.389999,43.490002000000004,112.540001,48.560001,30.41,11.6,170.990005,176.929993,179.41000400000001,121.459999,73.099998,48.93,129.110001,129.75,277.730011,195.899994,182.369995,41.740002000000004,154.830002,102.800003,80.699997,337.589996,76.040001,48.290001000000004,108.160004,42.880001,57.5,63.73,67.010002,69.610001,97.910004,138.059998,58.02,71.709999,71.720001
2019-01-13,156.820007,150.449997,44.16,20.77,29.299999,52.66,419.450012,63.119999,136.600006,36.209998999999996,183.429993,67.900002,45.029999,114.370003,48.110001000000004,31.0,12.56,176.91000400000001,202.53999299999998,179.580002,123.82,75.629997,49.189999,129.740005,130.690002,282.869995,202.0,182.570007,43.689999,165.970001,107.709999,83.139999,339.100006,80.449997,49.27,110.07,42.529999,55.27,64.699997,71.300003,70.68,101.599998,138.5,57.09,72.43,72.989998
2019-01-20,157.759995,151.850006,43.18,21.93,29.58,53.400002,409.950012,64.019997,136.860001,35.779999,185.940002,66.989998,46.130001,113.220001,47.689999,33.720001,11.24,175.360001,200.740005,180.399994,133.970001,75.760002,47.040001000000004,131.869995,128.229996,287.040009,202.940002,184.0,42.98,163.830002,107.16999799999999,85.690002,338.049988,80.610001,49.799999,109.349998,40.639998999999996,51.299999,67.089996,72.639999,72.389999,100.83000200000001,138.669998,56.400002,71.889999,71.720001
2019-01-27,166.520004,154.740005,43.82,24.51,28.379998999999998,52.619999,416.809998,63.669998,130.91000400000001,36.790001000000004,183.440002,68.68,47.34,118.370003,49.919998,34.310001,11.51,179.309998,196.53999299999998,184.369995,134.100006,77.519997,48.73,138.33999599999999,134.199997,290.579987,213.770004,176.720001,41.82,172.850006,102.779999,87.379997,339.850006,81.510002,50.810001,112.190002,42.880001,49.610001000000004,68.110001,71.16999799999999,71.16999799999999,106.089996,140.149994,54.549999,71.879997,75.91999799999999
2019-02-03,170.41000400000001,155.58999599999999,42.450001,23.049999,28.290001,51.830002,411.76001,62.009997999999996,128.600006,37.599998,178.199997,66.260002,47.189999,117.58000200000001,50.470001,35.259997999999996,11.61,177.240005,191.669998,184.53999299999998,133.71000700000002,76.160004,48.84,138.740005,132.399994,301.5,216.580002,174.75,40.810001,172.28999299999998,105.66999799999999,87.059998,347.570007,82.360001,51.029999,113.019997,42.23,50.290001000000004,69.75,68.959999,70.879997,108.099998,140.380005,53.950001,70.120003,73.980003
2019-02-10,170.419998,159.229996,42.32,23.68,29.110001,52.990002000000004,431.950012,64.269997,136.199997,37.77,175.399994,70.18,49.43,119.349998,51.080002,36.580002,12.28,179.300003,198.5,192.389999,138.029999,75.5,51.66,143.350006,136.380005,307.230011,222.11000099999998,179.970001,41.990002000000004,175.169998,108.220001,87.760002,356.869995,85.379997,51.720001,115.910004,42.400002,51.98,70.709999,70.660004,72.839996,110.870003,144.91000400000001,55.16,73.43,77.709999
2019-02-17,172.970001,161.5,42.869999,24.360001,29.08,53.220001,436.72000099999997,64.139999,138.679993,38.610001000000004,178.059998,69.970001,50.110001000000004,119.389999,51.52,37.490002000000004,13.22,180.490005,196.0,192.389999,139.25,75.18,52.490002000000004,142.300003,136.600006,307.130005,223.32000699999998,183.169998,41.790001000000004,177.16000400000001,110.970001,89.040001,363.019989,84.760002,52.48,116.760002,42.959998999999996,53.119999,71.300003,72.400002,72.25,110.360001,145.869995,56.919998,70.43,78.41999799999999
2019-02-24,174.970001,164.199997,43.23,23.68,29.309998999999998,52.689999,443.76998899999995,64.470001,137.470001,39.099998,182.58999599999999,68.93,51.41,122.029999,48.959998999999996,37.349998,12.87,182.800003,198.199997,185.169998,139.199997,77.190002,53.299999,144.940002,138.350006,309.47000099999997,227.25,185.050003,42.5,190.21000700000002,112.529999,91.989998,357.320007,87.160004,52.509997999999996,116.18,43.360001000000004,54.200001,70.849998,72.800003,72.940002,112.129997,149.470001,56.959998999999996,66.610001,80.0
2019-03-03,172.91000400000001,161.690002,42.200001,22.01,28.65,51.48,421.30999800000006,62.060001,131.350006,38.189999,171.53999299999998,65.43,51.07,121.620003,49.59,35.889998999999996,12.09,171.779999,195.240005,181.229996,135.08999599999999,72.5,52.48,141.25,138.059998,300.950012,221.86999500000002,179.5,41.360001000000004,182.440002,110.510002,83.440002,349.600006,84.800003,52.77,115.230003,40.889998999999996,53.529999,69.360001,68.099998,75.809998,106.68,147.350006,56.529999,59.900002,79.010002
2019-03-10,186.119995,166.389999,44.040001000000004,23.290001,29.299999,53.119999,433.549988,65.190002,132.669998,40.470001,170.139999,67.589996,53.200001,125.309998,51.189999,36.299999,12.35,177.979996,198.259995,182.229996,139.429993,74.629997,54.330002,145.03999299999998,137.600006,296.149994,231.169998,185.330002,43.330002,189.580002,115.910004,83.550003,361.459991,86.800003,52.939999,115.660004,41.779999,56.599998,70.66999799999999,70.099998,76.660004,109.519997,155.46000700000002,58.389998999999996,62.630001,80.150002
2019-03-17,191.050003,165.240005,42.619999,26.370001000000002,27.01,50.5,417.359985,60.98,129.770004,39.459998999999996,163.320007,66.07,52.740002000000004,123.089996,49.759997999999996,36.650002,12.18,173.990005,188.96000700000002,188.75,139.449997,72.760002,53.259997999999996,145.91000400000001,136.91000400000001,294.01001,230.75999500000003,186.809998,41.720001,191.860001,117.050003,83.889999,361.01001,82.190002,52.77,120.720001,41.849998,56.82,71.959999,65.0,78.32,107.349998,153.070007,59.759997999999996,62.41,80.480003
2019-03-24,189.949997,176.020004,43.060001,25.52,27.59,50.43,427.369995,62.220001,135.490005,39.98,164.580002,66.739998,53.990002000000004,123.18,51.650002,37.139998999999996,12.89,181.41000400000001,191.990005,191.889999,141.100006,76.139999,53.700001,151.679993,139.78999299999998,300.160004,235.44999700000002,189.899994,42.200001,198.83999599999999,117.940002,87.489998,356.559998,84.209999,53.709998999999996,122.550003,42.470001,57.029999,74.339996,65.809998,80.260002,111.739998,156.190002,59.130001,63.27,80.800003
2019-03-31,197.0,178.149994,45.049999,28.98,29.08,51.18,445.10000599999995,65.550003,140.360001,40.419998,170.08999599999999,66.120003,55.209998999999996,126.41999799999999,57.73,37.84,13.33,189.899994,202.380005,202.059998,143.279999,77.260002,55.599998,155.08999599999999,136.179993,302.579987,236.63000499999998,190.71000700000002,44.900002,206.990005,119.889999,88.589996,365.48999,85.400002,53.93,121.620003,42.990002000000004,57.990002000000004,75.029999,68.57,80.940002,114.33000200000001,157.649994,59.09,54.689999,82.489998
2019-04-07,198.869995,178.639999,46.189999,27.85,30.17,52.810001,454.35000599999995,67.41999799999999,141.199997,41.299999,172.919998,67.370003,56.290001000000004,119.760002,58.049999,36.169998,13.7,196.949997,207.83999599999999,203.850006,144.350006,77.279999,56.419998,159.380005,135.979996,309.700012,238.830002,191.600006,46.689999,217.99000499999997,120.949997,87.800003,351.140015,86.239998,54.5,122.230003,41.709998999999996,56.950001,76.650002,71.029999,80.730003,114.459999,159.639999,58.740002000000004,53.450001,80.91999799999999
2019-04-14,203.860001,178.610001,46.040001000000004,27.68,30.030001000000002,48.41,465.69000199999994,69.66999799999999,143.360001,42.43,176.360001,65.900002,56.400002,119.860001,58.169998,35.98,14.0,198.149994,205.91000400000001,205.66000400000001,140.330002,79.860001,58.490002000000004,157.199997,137.520004,314.26001,240.88999900000002,194.91000400000001,47.549999,221.350006,123.370003,89.989998,360.350006,89.199997,54.52,127.089996,39.380001,79.889999,76.059998,69.959999,83.260002,114.150002,160.16000400000001,58.040001000000004,54.630001,81.129997
2019-04-21,204.300003,180.830002,46.049999,27.879998999999998,30.35,48.43,478.98001100000005,69.510002,139.029999,43.080002,179.009995,62.779999,55.880001,117.099998,57.110001000000004,38.360001000000004,12.5,184.03999299999998,203.080002,203.610001,139.440002,81.190002,52.43,158.880005,140.389999,328.329987,246.67999300000002,197.419998,47.889998999999996,226.020004,129.889999,89.860001,374.850006,88.309998,55.41,126.400002,39.970001,86.639999,77.449997,67.139999,77.120003,103.949997,162.929993,56.580002,52.849998,80.489998
2019-04-28,211.75,176.979996,47.110001000000004,28.219998999999998,30.709999,49.970001,482.5,70.66999799999999,139.059998,43.290001000000004,173.91000400000001,62.009997999999996,54.939999,117.269997,57.799999,38.279999,11.95,188.059998,207.520004,200.559998,140.25,79.690002,51.75,159.979996,142.009995,334.070007,247.94999700000002,197.520004,48.060001,226.92999300000002,128.899994,92.120003,385.02999900000003,85.699997,54.790001000000004,127.66999799999999,41.389998999999996,89.290001,78.050003,67.209999,75.940002,106.650002,162.03999299999998,57.240002000000004,54.080002,77.470001
2019-05-05,197.179993,174.300003,51.639998999999996,27.959999,29.58,48.099998,463.0,67.900002,131.33999599999999,43.150002,182.940002,61.919998,53.360001000000004,121.989998,56.619999,37.380001,11.37,178.0,202.050003,194.580002,135.320007,81.360001,46.200001,153.860001,139.050003,341.350006,247.42999300000002,199.990005,46.34,224.27999900000003,127.129997,92.510002,361.040009,83.949997,54.650002,128.009995,40.720001,85.839996,78.41999799999999,64.809998,74.639999,100.629997,160.71000700000002,56.91,53.419998,76.559998
2019-05-12,189.0,178.330002,52.369999,27.5,28.4,46.080002,441.55999800000006,65.07,122.760002,43.540001000000004,183.850006,62.099998,56.349998,120.519997,54.889998999999996,36.900002,10.37,169.919998,197.429993,192.580002,134.320007,81.220001,44.889998999999996,153.520004,138.610001,337.98999,252.55000299999998,199.220001,43.880001,224.809998,128.070007,90.300003,354.450012,84.57,54.5,130.509995,41.470001,81.5,78.910004,60.389998999999996,70.889999,99.400002,164.08999599999999,58.09,52.27,75.910004
2019-05-19,178.970001,178.809998,52.759997999999996,26.440001000000002,28.18,45.16,435.76000999999997,64.389999,122.900002,42.669998,187.919998,59.880001,54.369999,118.709999,54.119999,36.130001,10.08,159.929993,193.0,193.58999599999999,132.279999,81.83000200000001,44.57,154.020004,138.850006,338.77999900000003,251.479996,197.770004,42.959998999999996,218.86000099999998,126.239998,90.029999,354.390015,82.160004,52.77,129.5,41.950001,66.209999,76.150002,58.970001,81.57,95.849998,162.639999,59.32,51.77,74.099998
2019-05-26,175.070007,178.070007,51.07,27.41,26.6,42.689999,415.559998,62.150002,119.809998,41.0,192.119995,58.959998999999996,52.029999,113.849998,51.5,35.93,9.71,154.279999,182.490005,189.850006,126.989998,82.209999,44.040001000000004,151.300003,131.149994,338.540009,251.49000499999997,198.270004,40.689999,220.00999500000003,123.68,90.639999,343.27999900000003,77.139999,50.599998,128.0,41.52,66.82,76.059998,55.25,80.449997,92.91999799999999,161.330002,54.349998,49.34,70.769997
2019-06-02,190.149994,182.919998,52.91,32.41,27.530001000000002,44.400002,444.10998499999994,65.690002,124.459999,41.48,202.110001,58.959998999999996,55.93,121.480003,55.07,37.509997999999996,10.35,158.020004,189.809998,197.300003,133.309998,85.379997,46.029999,157.479996,138.550003,355.230011,265.799988,205.479996,42.700001,240.30000299999998,131.399994,96.160004,360.869995,83.410004,53.259997999999996,133.470001,42.919998,68.690002,82.480003,56.619999,86.849998,98.230003,170.050003,57.240002000000004,51.970001,74.58000200000001
2019-06-09,192.740005,184.970001,53.310001,30.360001,28.040001,44.490002000000004,446.97000099999997,67.480003,127.230003,42.310001,197.100006,58.82,54.75,120.809998,55.990002000000004,38.91,10.65,164.550003,191.66000400000001,205.770004,135.149994,84.93,46.189999,158.580002,140.08999599999999,350.140015,260.100006,205.28999299999998,42.82,235.77999900000003,132.449997,95.709999,339.730011,83.440002,53.279999,132.729996,42.759997999999996,68.720001,84.239998,55.360001000000004,87.790001,101.620003,169.66000400000001,58.279999,52.57,74.349998
2019-06-16,198.779999,185.559998,53.650002,29.1,28.120001000000002,43.41,468.23999000000003,67.970001,133.889999,43.560001,197.46000700000002,60.330002,57.029999,124.93,55.990002000000004,40.049999,11.34,165.350006,195.940002,209.389999,139.199997,86.769997,47.459998999999996,161.470001,142.08999599999999,359.359985,264.47000099999997,204.259995,43.580002,232.399994,136.970001,98.290001,369.209991,85.75,56.119999,133.96000700000002,43.669998,72.720001,83.82,55.52,87.599998,102.16999799999999,173.440002,57.77,52.450001,77.690002
2019-06-23,197.919998,184.770004,53.279999,30.370001000000002,29.0,44.150002,469.299988,70.029999,136.28999299999998,42.279999,194.110001,61.0,54.73,124.440002,56.75,39.5,11.61,164.190002,204.600006,207.970001,137.899994,85.940002,47.869999,160.940002,139.279999,363.540009,264.52999900000003,207.66000400000001,43.810001,238.789993,133.96000700000002,96.16999799999999,367.320007,83.949997,56.970001,131.130005,43.32,76.07,83.83000200000001,56.060001,86.610001,103.269997,173.550003,57.130001,54.669998,76.629997
2019-06-30,204.229996,191.389999,54.610001000000004,31.5,29.26,44.529999,478.69000199999994,71.400002,135.490005,43.279999,202.809998,59.900002,56.599998,123.540001,58.700001,39.799999,11.29,161.970001,207.899994,211.460007,141.380005,89.519997,48.080002,168.970001,140.570007,369.920013,272.140015,211.24000499999997,44.209998999999996,242.289993,137.059998,101.050003,380.549988,86.82,59.279999,133.020004,43.919998,76.660004,87.790001,56.799999,88.639999,102.41999799999999,176.66000400000001,58.310001,55.189999,76.129997
2019-07-07,203.300003,196.21000700000002,56.27,33.209998999999996,29.450001,43.560001,482.459991,71.769997,138.360001,44.639998999999996,207.470001,61.759997999999996,57.950001,125.980003,61.650002,40.060001,11.02,167.470001,213.940002,218.229996,142.740005,91.550003,49.919998,170.240005,134.300003,369.450012,279.540009,212.99000499999997,44.869999,245.11999500000002,138.899994,104.279999,373.25,89.120003,59.810001,133.279999,42.400002,74.900002,89.769997,55.189999,87.529999,105.910004,180.330002,57.189999,55.740002000000004,77.629997
2019-07-14,202.58999599999999,193.929993,55.939999,32.509997999999996,29.4,45.27,473.23999000000003,70.91999799999999,136.229996,44.060001,204.850006,60.330002,57.360001000000004,125.040001,60.91,40.209998999999996,11.49,167.130005,213.520004,213.039993,149.679993,90.769997,50.27,165.78999299999998,130.309998,356.959991,275.600006,213.86999500000002,44.389998999999996,240.979996,136.619995,101.730003,315.100006,86.550003,57.540001000000004,130.08999599999999,42.77,75.0,90.300003,60.080002,88.010002,103.309998,179.240005,56.59,54.439999,74.989998
