,Date,Growth,Score
454,2011-03-31,0.006041070261253763,0.0
455,2011-04-01,-0.018593478937769484,0.0
456,2011-04-02,0.0,0.0
457,2011-04-03,0.0,0.0
458,2011-04-04,-0.009767484023025077,0.0
459,2011-04-05,0.007077222944124738,0.0
460,2011-04-06,-0.009925671812464208,-0.1779
461,2011-04-07,2.309842237769777e-05,0.0
462,2011-04-08,-0.014470118057788656,0.0
463,2011-04-09,0.0,0.0
464,2011-04-10,0.0,0.0
465,2011-04-11,-0.011157275570701685,-0.0644
466,2011-04-12,0.005171314552882201,0.0
467,2011-04-13,0.003824448486544671,0.0
468,2011-04-14,-0.006650332516625753,0.0
469,2011-04-15,-0.01844396592079369,-0.4019
470,2011-04-16,0.0,0.0
471,2011-04-17,0.0,0.0
472,2011-04-18,0.01772115522774084,0.0
473,2011-04-19,0.01382477681186579,0.0
474,2011-04-20,-0.0038619686953361436,0.0
475,2011-04-21,-0.010356757233203298,-0.7003
476,2011-04-22,0.0,0.0
477,2011-04-23,0.0,0.0
478,2011-04-24,0.0,0.0
479,2011-04-25,0.007151291019671573,0.0
480,2011-04-26,-0.008966233077891518,0.0
481,2011-04-27,-0.006029170545728565,0.0
482,2011-04-28,0.0015562973655718945,0.0
483,2011-04-29,0.00900090009000913,0.0
484,2011-04-30,0.0,-0.5994
485,2011-05-01,0.0,0.0
486,2011-05-02,-0.009780060288042769,0.0
487,2011-05-03,0.0007855459544384175,0.0
488,2011-05-04,0.003654462704302487,0.0
489,2011-05-05,-0.004573068214934061,0.0
490,2011-05-06,-0.009151377170662106,0.0
491,2011-05-07,0.0,0.0
492,2011-05-08,0.0,0.0
493,2011-05-09,-0.0007856341189673758,0.34
494,2011-05-10,0.0018356839041861121,0.0
495,2011-05-11,-0.005524120501867463,0.0
496,2011-05-12,0.00029299736302369045,0.0
497,2011-05-13,-0.0152883790253376,0.0
498,2011-05-14,0.0,0.0
499,2011-05-15,0.0,0.0
500,2011-05-16,-0.017404116211612117,0.0
501,2011-05-17,0.01251293630633165,0.5859
502,2011-05-18,0.010001624393752821,0.0
503,2011-05-19,-0.004383461564804622,0.0
504,2011-05-20,-0.013376235348195672,0.0
505,2011-05-21,0.0,0.0
506,2011-05-22,0.0,0.0
507,2011-05-23,0.013202100979510543,0.0
508,2011-05-24,-0.00977630874514098,0.0
509,2011-05-25,0.010425940677569006,0.0
510,2011-05-26,-0.0023022720401851987,0.0
511,2011-05-27,0.00781341107871722,0.0
512,2011-05-28,0.0,0.0
513,2011-05-29,0.0,0.0
514,2011-05-30,0.0,0.0
515,2011-05-31,0.01914981239132432,0.0
516,2011-06-01,-0.010333721034266713,0.0
517,2011-06-02,-0.0012167917258161505,0.0
518,2011-06-03,0.000796413862152222,0.0
519,2011-06-04,0.0,0.0
520,2011-06-05,0.0,0.0
521,2011-06-06,-0.02211429862209169,0.3182
522,2011-06-07,-0.018058795002655784,0.0
523,2011-06-08,0.0007056167090036959,0.0
524,2011-06-09,-0.005342080599812594,0.0
525,2011-06-10,-0.014219240853154375,0.0
526,2011-06-11,0.0,0.0
527,2011-06-12,0.0,0.0
528,2011-06-13,-0.0017660676356174114,0.0
529,2011-06-14,0.007263521506648251,0.0
530,2011-06-15,-0.008036603290502858,0.0
531,2011-06-16,-0.004970250185189403,0.0
532,2011-06-17,-0.026813468428920472,0.0
533,2011-06-18,0.0,0.0
534,2011-06-19,0.0,0.0
535,2011-06-20,-0.006226312939902548,0.0
536,2011-06-21,0.027679100059206627,0.0
537,2011-06-22,-0.007424136853992086,0.0
538,2011-06-23,0.03853687200078342,0.0
539,2011-06-24,-0.01554660448024883,-0.0772
540,2011-06-25,0.0,0.0
541,2011-06-26,0.0,0.0
542,2011-06-27,0.013466488702450131,0.0
543,2011-06-28,0.005009363295880118,0.0
544,2011-06-29,-0.006410851992938685,0.0
545,2011-06-30,0.003689261447217906,0.3612
546,2011-07-01,0.021826549824504316,0.0
547,2011-07-02,0.0,0.0
548,2011-07-03,0.0,0.0
549,2011-07-04,0.0,0.0
550,2011-07-05,0.0188288329311051,0.0
551,2011-07-06,0.0079208806945316,0.0
552,2011-07-07,0.006756608050707621,0.0
553,2011-07-08,0.01747178229849998,0.0
554,2011-07-09,0.0,0.4404
555,2011-07-10,0.0,0.0
556,2011-07-11,-0.00694398808350326,0.0
557,2011-07-12,0.0006847650813986615,0.0
558,2011-07-13,-0.0008934603063914406,0.4019
559,2011-07-14,-0.008719546497035912,0.0
560,2011-07-15,0.010837353176577422,0.0
561,2011-07-16,0.0,0.0
562,2011-07-17,0.0,0.0
563,2011-07-18,0.02286422496687893,0.0
564,2011-07-19,-0.0028514164101081725,0.0
565,2011-07-20,-0.023107255520504674,0.0
566,2011-07-21,0.0007061719427798273,-0.3071
567,2011-07-22,0.012829536085583829,0.0
568,2011-07-23,0.0,-0.4404
569,2011-07-24,0.0,0.0
570,2011-07-25,0.02135409370184322,0.0
571,2011-07-26,0.008492113071997546,0.0
572,2011-07-27,-0.01931104435688374,0.0
573,2011-07-28,0.0004785452225235466,0.0
574,2011-07-29,0.007636971809700464,0.0
575,2011-07-30,0.0,0.0
576,2011-07-31,0.0,0.0
577,2011-08-01,-0.0031392246115210264,0.0
578,2011-08-02,-0.02241545135140432,0.0
579,2011-08-03,0.003793702453926578,0.0
580,2011-08-04,-0.03043434647406953,0.0
581,2011-08-05,-0.016546422478469092,0.0
582,2011-08-06,0.0,0.0
583,2011-08-07,0.0,-0.3818
584,2011-08-08,-0.022644770959377742,0.0
585,2011-08-09,0.03382257716382474,0.0
586,2011-08-10,-0.019721333557837967,0.5859
587,2011-08-11,0.008492792716850684,0.0
588,2011-08-12,-0.0037351162838687845,0.0
589,2011-08-13,0.0,0.0
590,2011-08-14,0.0,0.0
591,2011-08-15,0.009872480460715836,0.0
592,2011-08-16,-0.00264052073525193,0.0
593,2011-08-17,-0.0050646353666756105,0.0
594,2011-08-18,-0.012533704078193587,0.0
595,2011-08-19,-0.015780497808863883,0.3612
596,2011-08-20,0.0,0.0
597,2011-08-21,0.0,0.0
598,2011-08-22,-0.02252821380388446,0.0
599,2011-08-23,0.03690860622873342,0.0
600,2011-08-24,0.007318195123991164,0.0
601,2011-08-25,0.023853839077508973,0.0
602,2011-08-26,0.03342870366474535,0.0
603,2011-08-27,0.0,0.0
604,2011-08-28,0.0,0.0
605,2011-08-29,0.004626928725180488,0.0
606,2011-08-30,0.00444489139179412,0.0
607,2011-08-31,-0.01573796684641509,0.0
608,2011-09-01,-0.012646701740186159,0.0
609,2011-09-02,-0.0024158110669136464,0.0
610,2011-09-03,0.0,0.0
611,2011-09-04,0.0,0.0
612,2011-09-05,0.0,0.0
613,2011-09-06,0.03441820889172521,0.0
614,2011-09-07,-0.003809060701839744,0.4404
615,2011-09-08,0.004492271251506054,0.0
616,2011-09-09,-0.017279583663678343,0.0
617,2011-09-10,0.0,0.0
618,2011-09-11,0.0,0.0
619,2011-09-12,0.017248228136564212,0.0
620,2011-09-13,0.006457149863091981,0.0
621,2011-09-14,0.005911667978128831,0.0
622,2011-09-15,0.003529763685312444,0.0
623,2011-09-16,0.011318373624640242,0.0
624,2011-09-17,0.0,0.0
625,2011-09-18,0.0,0.0
626,2011-09-19,0.037105532383725416,0.0
627,2011-09-20,-0.004587242202628393,0.0
628,2011-09-21,-0.01806511627906984,0.0
629,2011-09-22,0.0020057250793527447,-0.5994
630,2011-09-23,0.010125446280508136,0.0
631,2011-09-24,0.0,0.0
632,2011-09-25,0.0,0.0
633,2011-09-26,0.0076897554501630765,0.0
634,2011-09-27,-0.02375269700036291,0.0
635,2011-09-28,-0.008599173231417116,0.0
636,2011-09-29,-0.02838105598508112,0.0
637,2011-09-30,-0.01502743262869125,-0.6249
638,2011-10-01,0.0,0.0
639,2011-10-02,0.0,0.0
640,2011-10-03,-0.015110143915908706,0.0
641,2011-10-04,-0.0063943679573433025,0.0
642,2011-10-05,0.028275452152500494,0.0
643,2011-10-06,0.01159626575124564,0.0
644,2011-10-07,-0.015897425240539484,0.0
645,2011-10-08,0.0,-0.296
646,2011-10-09,0.0,0.0
647,2011-10-10,0.02541238493379192,0.0
648,2011-10-11,0.019652305366591214,0.0
649,2011-10-12,-0.012822478629202229,0.0
650,2011-10-13,0.008367071524966215,0.0
651,2011-10-14,0.012003295756713198,0.0
652,2011-10-15,0.0,0.0
653,2011-10-16,0.0,0.0
654,2011-10-17,-0.0033723688111473864,0.0
655,2011-10-18,0.0016114692153812568,0.0772
656,2011-10-19,-0.007021843574332423,0.0
657,2011-10-20,-0.011732781508667656,-0.7783
658,2011-10-21,-0.01366452321204508,0.6486
659,2011-10-22,0.0,0.0
660,2011-10-23,0.0,0.0
